epoch,train_loss,val_loss,train_PPL,val_blue,lr
1,6.905336928882187,6.634029388427734,997.5845717528243,5.371187158540623,1e-05
2,6.148584426449929,6.312379201253255,468.0543522450247,5.236916897304846,8.9e-05
3,5.72733779605344,5.696263790130615,307.15048174780003,6.823376807359187,0.000168
4,4.9837453656917,5.327407519022624,146.02025802687825,4.716193249325942,0.000247
5,4.426671040715645,5.005714575449626,83.65247718778586,11.23758339364613,0.000326
6,4.003749105284254,4.791292190551758,54.80322843599438,9.690194416610192,0.000405
7,3.7675852901358113,4.733271757761638,43.275440934403726,8.416952998775946,0.000484
8,3.6293503580619393,4.690408547719319,37.68832474623946,7.82618042710306,0.000563
9,3.5541670877012987,4.646602471669515,34.958690315044755,6.898018805406907,0.000642
10,3.5191212626669905,4.6626044909159345,33.75475386528229,7.616563390924606,0.000721
11,3.4980108960926963,4.67732048034668,33.049647351606204,3.2671068012264906,0.000723606797749979
12,3.428101106227445,4.572427749633789,30.818066917284995,3.9785637715202786,0.0007082052971103158
13,3.346589572138066,4.548739115397136,28.40569269643962,4.81836459415276,0.0006915874509685647
14,3.267842797066668,4.550348281860352,26.254641621088027,6.184320057629959,0.0006738188423714755
15,3.1934949334005087,4.47993532816569,24.373462388591523,3.6328727509967513,0.000654969595899476
16,3.1215198257272476,4.497418562571208,22.680824361940747,5.740058786347201,0.0006351141009169894
17,3.0510763607436804,4.550170262654622,21.138084386373063,7.058875358083704,0.0006143307179915986
18,2.98114275932312,4.542555650075276,19.71032794083202,4.597749230354218,0.0005927014696406861
19,2.913295509146272,4.537100632985433,18.417393355090763,5.561539965136376,0.0005703117166260291
20,2.8454472103850734,4.567517916361491,17.20925310498925,5.106185078755455,0.0005472498210738713
21,2.7788104999551386,4.5951870282491045,16.099858770851448,5.443146391820022,0.0005236067977499791
22,2.7128148747862673,4.6430206298828125,15.071640641868576,4.606642431564387,0.0004994759548659418
23,2.6485328857275507,4.69098695119222,14.13328827856799,4.60264109961868,0.00047495252583428996
24,2.58446877523006,4.711015542348226,13.256245173389706,4.487555126869198,0.00045013329342572184
25,2.5213680570359998,4.750885645548503,12.44561132855313,4.147240051419251,0.0004251162078117254
26,2.4608409833565035,4.8061197598775225,11.714659231969119,5.106358623064748,0.0004
27,2.4008678738161815,4.878134886423747,11.03274725935029,4.237529620868705,0.0003748837921882747
28,2.3422666653740607,4.922121047973633,10.404794040562093,4.328255877388836,0.00034986670657427836
29,2.2860042162650496,5.011471271514893,9.835558293955774,4.958152681503868,0.0003250474741657102
30,2.232554857107661,5.0296681722005205,9.32365628578541,4.5936439604949015,0.0003005240451340581
31,2.1810763293890645,5.113850434621175,8.855832924127078,4.783244546455484,0.00027639320225002114
32,2.1306634197989816,5.203885714213054,8.420451252898324,4.169253261157096,0.00025275017892612895
33,2.0829866970185753,5.249676863352458,8.028411574676054,4.694154744821606,0.00022968828337397094
34,2.0380519994442983,5.3203779856363935,7.6756424702166335,4.752762312407147,0.00020729853035931383
35,1.995077233520343,5.372765858968099,7.352770886341488,4.477428694137398,0.00018566928200840126
36,1.9558175156156508,5.424019018809001,7.069696248974958,4.941075401184617,0.0001648858990830108
37,1.9176853489246872,5.511407375335693,6.805188588361805,4.917782040466907,0.0001450304041005241
38,1.8828430018550772,5.570844491322835,6.5721629986626375,4.607723358551096,0.00012618115762852452
39,1.8505564033270454,5.58330233891805,6.363359131977515,4.575244154102912,0.00010841254903143547
40,1.82107369648181,5.6235426266988116,6.1784887113946905,4.700225837066897,9.179470288968435e-05
41,1.7949179308019954,5.700004418690999,6.018980728615512,4.78039198980478,7.639320225002106e-05
42,1.7702955676497316,5.730777104695638,5.872588852177377,4.768466420000721,6.226882979919406e-05
43,1.7490496080842235,5.775498708089192,5.74913614622827,4.783957180347805,4.947732798245457e-05
44,1.7302583127284794,5.821176846822103,5.642111149333649,5.035240883402929,3.806917901359226e-05
45,1.7140290185416058,5.843458493550618,5.551282702051711,4.69051806946575,2.8089405644699463e-05
46,1.7004595660477233,5.860976060231526,5.476463610235473,4.814650326294808,1.957739348193859e-05
47,1.688689072355092,5.888078212738037,5.412380812793158,4.728276594518387,1.2566735548547615e-05
48,1.679830742111023,5.9077761967976885,5.364647885297628,4.819971690507101,7.085099708524512e-06
49,1.6733891303590733,5.911674817403157,5.330201969152938,4.749747210213519,3.154119474208894e-06
50,1.6690336734556752,5.918185710906982,5.3070369878487265,4.786795822544369,7.893086286913764e-07
