epoch,train_loss,val_loss,train_PPL,val_blue,lr
1,6.738030073454055,6.709657192230225,843.8966828804631,0.001933780832148087,0.0003
2,6.613557776672948,6.700327555338542,745.129312149848,0.002910687082730092,0.00039999999999999996
3,6.6241847685486865,6.721229871114095,753.090019564237,0.002910687082730092,0.0005
4,6.634074236277482,6.7245192527771,760.5746274030026,0.0036812597246887865,0.0006000000000000001
5,6.525516280167395,6.397973696390788,682.3319571872603,0.025966451254140235,0.0007
6,6.1845504957423225,5.969263076782227,485.1948174475401,3.8103583461002506,0.0007804226065180615
7,5.839458314634913,5.590309143066406,343.5931708545922,7.139563027249086,0.0007719105943553005
8,5.500591447313341,5.315507570902507,244.83669745642626,7.705973006952544,0.0007619308209864078
9,5.218630962234607,5.113071282704671,184.68117541729632,9.083656291024873,0.0007505226720175454
10,4.979649303628387,4.997430165608724,145.42337326055332,9.513865142883995,0.0007377311702008061
11,4.7569940175941525,4.860666751861572,116.39551662569447,10.280303311886072,0.000723606797749979
12,4.535727673583179,4.69215710957845,93.29137628116762,10.522989478466203,0.0007082052971103158
13,4.3576672706100865,4.577277819315593,78.07479446322226,10.05677292569228,0.0006915874509685647
14,4.18110571262076,4.517966588338216,65.43816903576602,10.757654140334898,0.0006738188423714755
15,4.032048080179045,4.447055339813232,56.37625618182623,10.73595756239491,0.000654969595899476
16,3.926714499219716,4.430232683817546,50.73999721176503,11.55521316997268,0.0006351141009169894
17,3.7928067940316326,4.396082719167073,44.380793367367765,11.823429729499324,0.0006143307179915986
18,3.6979939108558124,4.336127122243245,40.36624479541997,11.291871132118189,0.0005927014696406861
19,3.6086801516352227,4.337758858998616,36.91729541372859,11.374454971952803,0.0005703117166260291
20,3.520317677399523,4.381672223409017,33.795162718153044,11.529795660143634,0.0005472498210738713
21,3.447059068176672,4.326419512430827,31.407887893821815,12.43942649493767,0.0005236067977499791
22,3.366701141535807,4.387385527292888,28.982759161902415,12.014623703822183,0.0004994759548659418
23,3.27608200514631,4.354326566060384,26.4718526712087,12.495627503459563,0.00047495252583428996
24,3.230024169103133,4.361300945281982,25.28026796498295,12.554632268506591,0.00045013329342572184
25,3.181335866022453,4.380617141723633,24.07889825881549,12.293881571658648,0.0004251162078117254
26,3.1095651070848644,4.395585219065349,22.411295767345965,12.454635921396454,0.0004
27,3.0603284086826608,4.364622592926025,21.334562467217417,12.736685073551214,0.0003748837921882747
28,3.014810817704784,4.412296613057454,20.385234050366886,12.1182677662398,0.00034986670657427836
29,2.9569314595320813,4.411771297454834,19.238845909641388,12.78270079860739,0.0003250474741657102
30,2.903573367235472,4.419888337453206,18.23920443577894,12.579938402624736,0.0003005240451340581
31,2.8658687027810004,4.459078788757324,17.564304739475602,12.816743969647389,0.00027639320225002114
32,2.838748884429749,4.484665234883626,17.09436512637064,12.074843920846623,0.00025275017892612895
33,2.795198278175555,4.491016070048015,16.365873426997048,12.149784638828336,0.00022968828337397094
34,2.7534540334193824,4.483205795288086,15.696755476021314,12.42544237630073,0.00020729853035931383
35,2.716219967217754,4.498068014780681,15.123048445839101,12.50593292385727,0.00018566928200840126
36,2.6797778097559792,4.544973214467366,14.581852990437772,12.446852589078661,0.0001648858990830108
37,2.6602079673922603,4.57122818628947,14.299262569822256,12.316157673616308,0.0001450304041005241
38,2.6308988084038383,4.556870619455974,13.886245368798134,12.585298367762544,0.00012618115762852452
39,2.6215741622933955,4.575631141662598,13.757362870623249,12.25370714386071,0.00010841254903143547
40,2.5961488442455263,4.580171426137288,13.411986797790888,12.188172867905495,9.179470288968435e-05
41,2.5761406495988513,4.586369673411052,13.146303935845106,12.142643043843112,7.639320225002106e-05
42,2.541695650247075,4.5971964200337725,12.70118949683948,12.268631464347909,6.226882979919406e-05
43,2.5346017895842627,4.613226572672526,12.611407854034423,12.204505766539443,4.947732798245457e-05
44,2.5286159166615074,4.648542881011963,12.536143056731479,12.219368098768383,3.806917901359226e-05
45,2.5141639475056308,4.638759295145671,12.35627396582073,12.20443379209677,2.8089405644699463e-05
46,2.500213173653582,4.632040818532308,12.185091224275066,12.097193969279827,1.957739348193859e-05
47,2.5020585368863113,4.648073514302571,12.207597903720208,11.921851492175035,1.2566735548547615e-05
48,2.485064962785021,4.643488725026448,12.001899906350214,12.126294790902078,7.085099708524512e-06
49,2.4811382894035723,4.643472512563069,11.954864771702033,12.139688534618157,3.154119474208894e-06
50,2.4958998122089486,4.644069989522298,12.132645711128863,12.011208859312337,7.893086286913764e-07
