epoch,train_loss,val_loss,train_PPL,val_blue,lr
1,7.427600572435118,7.108899275461833,1681.767449137095,0.06295118421199491,1e-05
2,6.8057810259665805,6.9027323722839355,903.0528022560106,3.6102976922851266,8.9e-05
3,6.1672250338309675,6.179285526275635,476.86099524157567,3.8173932000637234,0.000168
4,5.620610501268785,5.813724199930827,276.05786547736994,5.239662328227688,0.000247
5,5.1527225908329735,5.4122951825459795,172.90159036636487,5.7185762580466815,0.000326
6,4.707266547982927,5.111148675282796,110.74901865498613,8.186913487680199,0.000405
7,4.348199887813138,4.912393093109131,77.33911845539663,9.439682152044563,0.000484
8,4.090839781635385,4.850228945414226,59.790081239273555,9.96161222706433,0.000563
9,3.9142940604715326,4.7379171053568525,50.11368179211169,9.842854312603508,0.000642
10,3.781590184433569,4.685482025146484,43.88577275097611,10.257661541994763,0.000721
11,3.681274322011202,4.61104154586792,39.696948549704274,11.572857181556437,0.000723606797749979
12,3.5722267061686344,4.516000270843506,35.595766283625636,11.447536624747169,0.0007082052971103158
13,3.4789630577718613,4.528055985768636,32.42608066444416,10.808164488142578,0.0006915874509685647
14,3.403658690212442,4.468054453531901,30.073930201704716,9.60958298703897,0.0006738188423714755
15,3.340249738533148,4.460692564646403,28.226174988796082,12.031361676908977,0.000654969595899476
16,3.2839039332575077,4.45141585667928,26.679725523176945,10.466781385323806,0.0006351141009169894
17,3.2309798176625937,4.445990403493245,25.30443856410607,10.933814211962986,0.0006143307179915986
18,3.1861566919788755,4.397565523783366,24.195258687877207,10.21739756200901,0.0005927014696406861
19,3.142532043319812,4.4115309715271,23.162440975269483,8.332512601344822,0.0005703117166260291
20,3.1002751843248912,4.433002948760986,22.204060650241697,9.595411400730228,0.0005472498210738713
21,3.0608183354210796,4.39865509668986,21.34501740068918,9.82606745664984,0.0005236067977499791
22,3.021136397080456,4.445915699005127,20.514591164460896,9.252842515692484,0.0004994759548659418
23,2.981736921863876,4.451163450876872,19.722042559209555,7.884919442268676,0.00047495252583428996
24,2.943623335813161,4.4393924077351885,18.98450909467348,8.395970774956716,0.00045013329342572184
25,2.9067425767866544,4.472867647806804,18.297099989796124,6.922580142882007,0.0004251162078117254
26,2.8696862902286813,4.497927188873291,17.63148616266353,6.494333148984957,0.0004
27,2.831634421428616,4.556801160176595,16.97317949465414,8.287122585933151,0.0003748837921882747
28,2.795758109584415,4.568878650665283,16.37503812207763,9.807611670814321,0.00034986670657427836
29,2.760426638509444,4.631224155426025,15.806585207856813,9.249570487224904,0.0003250474741657102
30,2.7232011668116067,4.63048791885376,15.228994851716394,6.885387603801495,0.0003005240451340581
31,2.686844957246483,4.64996353785197,14.68527009775468,6.827393024860037,0.00027639320225002114
32,2.6525555800476806,4.69550625483195,14.19025668346815,6.425765511928199,0.00025275017892612895
33,2.6170190964385474,4.7152886390686035,13.694839683481769,6.594941925462681,0.00022968828337397094
34,2.5830002099775866,4.801655451456706,13.236791800120045,7.654695000497545,0.00020729853035931383
35,2.550186345903136,4.779073874155681,12.809490556359812,6.406313693099314,0.00018566928200840126
36,2.516233431635429,4.8647511800130205,12.38187155646453,7.091008383472808,0.0001648858990830108
37,2.485900495263884,4.889254570007324,12.011932074047373,6.201195073838082,0.0001450304041005241
38,2.4555863939600884,4.926199277242024,11.653264949919503,5.996065653084547,0.00012618115762852452
39,2.427298556128852,4.987739245096843,11.328238107744989,5.798655595248306,0.00010841254903143547
40,2.400329430326283,5.046286265055339,11.026808347440511,6.086013177666934,9.179470288968435e-05
41,2.375089736865293,5.042445818583171,10.751977991587058,5.704693408334282,7.639320225002106e-05
42,2.3521694553841788,5.096625963846843,10.508342393635955,5.549724383722305,6.226882979919406e-05
43,2.330924182201175,5.1417921384175616,10.287444614285883,5.687837314072204,4.947732798245457e-05
44,2.3116549536478606,5.181257406870524,10.091111164738049,5.876647391264312,3.806917901359226e-05
45,2.2949779056530777,5.19780174891154,9.924216740775424,5.310618916375656,2.8089405644699463e-05
46,2.280336681315653,5.227587699890137,9.779972589328517,5.680239363053326,1.957739348193859e-05
47,2.268637227211639,5.252925395965576,9.66621897400231,5.499542599586781,1.2566735548547615e-05
48,2.259173926689642,5.26505978902181,9.575176101408967,5.654869282225636,7.085099708524512e-06
49,2.251974862828243,5.268693765004476,9.506491326850776,5.435591486708236,3.154119474208894e-06
50,2.2464663404926695,5.2730787595113116,9.454268574196668,5.3683544502711715,7.893086286913764e-07
