epoch,train_loss,val_loss,train_PPL,val_blue,lr
1,6.738373420221342,6.708127021789551,844.1864818263737,0.001933780832148087,0.0003
2,6.613667079870649,6.7102430661519366,745.2107616176293,0.001933780832148087,0.00039999999999999996
3,6.624345692513372,6.719706058502197,753.2112195476795,0.002910687082730092,0.0005
4,6.634946939756545,6.738479455312093,761.2386732418356,0.002910687082730092,0.0006000000000000001
5,6.645850897407074,6.734245936075847,769.5846066575214,0.002910687082730092,0.0007
6,6.6566862831298685,6.76718791325887,777.9686930941647,0.001933780832148087,0.0007804226065180615
7,6.66377558696756,6.778332233428955,783.5035454798801,0.002910687082730092,0.0007719105943553005
8,6.5290868139381315,6.647024472554524,684.7726010910693,0.014838903766385905,0.0007619308209864078
9,6.132855695500362,5.9233113924662275,460.75004559141274,3.5509331102996637,0.0007505226720175454
10,5.615404894026064,5.514956951141357,274.6245505274769,6.079450866344851,0.0007377311702008061
11,5.192272500740253,5.177611351013184,179.8768591135556,7.75113261202245,0.000723606797749979
12,4.841286890226589,4.991616090138753,126.63220866984588,8.66098452930353,0.0007082052971103158
13,4.592535476318652,4.818575541178386,98.74447731750654,9.34133278690402,0.0006915874509685647
14,4.3682453203544345,4.712015151977539,78.90505706051371,11.53842283320199,0.0006738188423714755
15,4.198678236785266,4.628132979075114,66.59824572841679,11.07257191955373,0.000654969595899476
16,4.070102884900941,4.574600378672282,58.56298752912028,11.22425118854734,0.0006351141009169894
17,3.9280972034811117,4.546377499898274,50.81020414866281,10.69392468120812,0.0006143307179915986
18,3.81745468226554,4.546995639801025,45.48827872206441,11.460292337290651,0.0005927014696406861
19,3.711832786921403,4.4761020342508955,40.92875150739339,11.477088765126235,0.0005703117166260291
20,3.6239794466992934,4.469372590382894,37.48644671442077,12.170819130936916,0.0005472498210738713
21,3.5474238675847043,4.461043516794841,34.72374919136857,11.999509545239603,0.0005236067977499791
22,3.459203710944818,4.470985571543376,31.791651089017904,11.680643790769896,0.0004994759548659418
23,3.3818169520627395,4.487526098887126,29.424184906904575,12.63676775799373,0.00047495252583428996
24,3.3245142603949676,4.488522052764893,27.785498847006814,12.48020233025999,0.00045013329342572184
25,3.2788186227674965,4.500817775726318,26.54439522503667,12.551279480080225,0.0004251162078117254
26,3.2095269104845516,4.518959363301595,24.767366271204576,11.623504197604548,0.0004
27,3.1481590093754463,4.524290084838867,23.29314262641591,12.692404018898612,0.0003748837921882747
28,3.1075450036165524,4.52152140935262,22.366068328470462,12.37884155311366,0.00034986670657427836
29,3.0402732004078743,4.524905204772949,20.910955336309957,11.913950797790486,0.0003250474741657102
30,3.016873919420677,4.530985673268636,20.42733427530532,12.55369815415662,0.0003005240451340581
31,2.9731903819443226,4.579670270284017,19.554205569561486,12.704107121435364,0.00027639320225002114
32,2.9418757053302063,4.593119939168294,18.951360162354987,12.369706975202687,0.00025275017892612895
33,2.9068555540318113,4.60872220993042,18.299167262522523,11.90952079392717,0.00022968828337397094
34,2.8721464812326776,4.60552453994751,17.674916387727244,12.562145156085599,0.00020729853035931383
35,2.833737192108191,4.613978862762451,17.00890774983357,12.410299495885022,0.00018566928200840126
36,2.803858912534279,4.6348317464192705,16.50822782260227,12.410242103828743,0.0001648858990830108
37,2.770795271551009,4.648175080617269,15.971330505326662,12.430348047968687,0.0001450304041005241
38,2.7592326565612133,4.664769331614177,15.787723692850419,12.733548967432812,0.00012618115762852452
39,2.7316948001047403,4.662420749664307,15.358895231569045,12.623370344204938,0.00010841254903143547
40,2.711344991084769,4.654921213785808,15.049503356537446,12.786496690965377,9.179470288968435e-05
41,2.695819836440418,4.6809414227803545,14.81766183407088,12.686426294354535,7.639320225002106e-05
42,2.6763072139639363,4.688422044118245,14.531332990767693,12.467473163041525,6.226882979919406e-05
43,2.6659705598863193,4.69290018081665,14.381901270871813,12.79148742608404,4.947732798245457e-05
44,2.654438387575767,4.711122353871663,14.216999373346015,12.848172716044585,3.806917901359226e-05
45,2.6390360905397996,4.699023087819417,13.99970265610124,12.658202923835372,2.8089405644699463e-05
46,2.6344530456643596,4.702241102854411,13.93568819321177,12.769660681056042,1.957739348193859e-05
47,2.6299961968291576,4.709539254506429,13.873717137913076,12.736799063331503,1.2566735548547615e-05
48,2.6262872750810584,4.705977598826091,13.822355912952926,12.598041898374547,7.085099708524512e-06
49,2.6208355312438893,4.7060465812683105,13.747205007166182,12.486355860174957,3.154119474208894e-06
50,2.6252406478214034,4.707601547241211,13.80789662652337,12.493226137064568,7.893086286913764e-07
