=== Training Log Started ===
Configurations: Namespace(data_root='/mnt/afs/250010063/AP0004_Midterm/data', save_path='/mnt/afs/250010063/AP0004_Midterm/results', exp='Transformer_batch120', d_model=256, n_head=8, n_layers=3, ffn_dim=1024, dropout=0.33, norm_type='layernorm', pos_type='learnable', resume='', batch_size=120, lr=0.0008, epochs=50, clip=1.0, seed=42)
Using device: cuda
Model initialized with 24,743,010 trainable parameters
Epoch0, Iter [1/834] | Loss: 9.7795
Epoch0, Iter [69/834] | Loss: 8.2583
Epoch0, Iter [70/834] | Loss: 8.1336
Epoch0, Iter [71/834] | Loss: 8.2016
Epoch0, Iter [72/834] | Loss: 8.1168
Epoch0, Iter [73/834] | Loss: 8.0972
Epoch0, Iter [74/834] | Loss: 8.0482
Epoch0, Iter [75/834] | Loss: 8.0332
Epoch0, Iter [76/834] | Loss: 8.0791
Epoch0, Iter [77/834] | Loss: 7.9994
Epoch0, Iter [78/834] | Loss: 7.9549
Epoch0, Iter [79/834] | Loss: 7.9874
Epoch0, Iter [80/834] | Loss: 7.9396
Epoch0, Iter [81/834] | Loss: 7.9126
Epoch0, Iter [82/834] | Loss: 7.8815
Epoch0, Iter [83/834] | Loss: 7.8289
Epoch0, Iter [84/834] | Loss: 7.8603
Epoch0, Iter [85/834] | Loss: 7.8285
Epoch0, Iter [86/834] | Loss: 7.8241
Epoch0, Iter [87/834] | Loss: 7.7277
Epoch0, Iter [88/834] | Loss: 7.7910
Epoch0, Iter [89/834] | Loss: 7.7772
Epoch0, Iter [90/834] | Loss: 7.7009
Epoch0, Iter [91/834] | Loss: 7.7633
Epoch0, Iter [92/834] | Loss: 7.6890
Epoch0, Iter [93/834] | Loss: 7.7280
Epoch0, Iter [94/834] | Loss: 7.7111
Epoch0, Iter [95/834] | Loss: 7.6753
Epoch0, Iter [96/834] | Loss: 7.6230
Epoch0, Iter [97/834] | Loss: 7.6189
Epoch0, Iter [98/834] | Loss: 7.6156
Epoch0, Iter [99/834] | Loss: 7.6121
Epoch0, Iter [100/834] | Loss: 7.6743
Epoch0, Iter [101/834] | Loss: 7.6390
Epoch0, Iter [102/834] | Loss: 7.5645
Epoch0, Iter [103/834] | Loss: 7.5619
Epoch0, Iter [104/834] | Loss: 7.5032
Epoch0, Iter [105/834] | Loss: 7.5787
Epoch0, Iter [106/834] | Loss: 7.5232
Epoch0, Iter [107/834] | Loss: 7.5693
Epoch0, Iter [108/834] | Loss: 7.4674
Epoch0, Iter [109/834] | Loss: 7.5600
Epoch0, Iter [110/834] | Loss: 7.5379
Epoch0, Iter [111/834] | Loss: 7.5393
Epoch0, Iter [112/834] | Loss: 7.4982
Epoch0, Iter [113/834] | Loss: 7.4850
Epoch0, Iter [114/834] | Loss: 7.4377
Epoch0, Iter [115/834] | Loss: 7.4170
Epoch0, Iter [116/834] | Loss: 7.4275
Epoch0, Iter [117/834] | Loss: 7.3934
Epoch0, Iter [118/834] | Loss: 7.4211
Epoch0, Iter [119/834] | Loss: 7.4106
Epoch0, Iter [120/834] | Loss: 7.4018
Epoch0, Iter [121/834] | Loss: 7.3748
Epoch0, Iter [122/834] | Loss: 7.4710
Epoch0, Iter [123/834] | Loss: 7.3257
Epoch0, Iter [124/834] | Loss: 7.4402
Epoch0, Iter [125/834] | Loss: 7.3793
Epoch0, Iter [126/834] | Loss: 7.3558
Epoch0, Iter [127/834] | Loss: 7.3553
Epoch0, Iter [128/834] | Loss: 7.3990
Epoch0, Iter [129/834] | Loss: 7.3424
Epoch0, Iter [130/834] | Loss: 7.3672
Epoch0, Iter [131/834] | Loss: 7.3099
Epoch0, Iter [132/834] | Loss: 7.2710
Epoch0, Iter [133/834] | Loss: 7.3202
Epoch0, Iter [134/834] | Loss: 7.3416
Epoch0, Iter [135/834] | Loss: 7.2873
Epoch0, Iter [136/834] | Loss: 7.2811
Epoch0, Iter [137/834] | Loss: 7.3220
Epoch0, Iter [138/834] | Loss: 7.2608
Epoch0, Iter [139/834] | Loss: 7.3163
Epoch0, Iter [140/834] | Loss: 7.2702
Epoch0, Iter [141/834] | Loss: 7.3288
Epoch0, Iter [142/834] | Loss: 7.2562
Epoch0, Iter [143/834] | Loss: 7.2708
Epoch0, Iter [144/834] | Loss: 7.3065
Epoch0, Iter [145/834] | Loss: 7.3022
Epoch0, Iter [146/834] | Loss: 7.2773
Epoch0, Iter [147/834] | Loss: 7.2225
Epoch0, Iter [148/834] | Loss: 7.2309
Epoch0, Iter [149/834] | Loss: 7.2395
Epoch0, Iter [150/834] | Loss: 7.2697
Epoch0, Iter [151/834] | Loss: 7.2622
Epoch0, Iter [152/834] | Loss: 7.2190
Epoch0, Iter [153/834] | Loss: 7.2608
Epoch0, Iter [154/834] | Loss: 7.2615
Epoch0, Iter [155/834] | Loss: 7.2206
Epoch0, Iter [156/834] | Loss: 7.1583
Epoch0, Iter [157/834] | Loss: 7.2762
Epoch0, Iter [158/834] | Loss: 7.2230
Epoch0, Iter [159/834] | Loss: 7.2390
Epoch0, Iter [160/834] | Loss: 7.2229
Epoch0, Iter [161/834] | Loss: 7.1591
Epoch0, Iter [162/834] | Loss: 7.1580
Epoch0, Iter [163/834] | Loss: 7.2034
Epoch0, Iter [164/834] | Loss: 7.2085
Epoch0, Iter [165/834] | Loss: 7.1671
Epoch0, Iter [166/834] | Loss: 7.1092
Epoch0, Iter [167/834] | Loss: 7.2092
Epoch0, Iter [168/834] | Loss: 7.2320
Epoch0, Iter [169/834] | Loss: 7.1724
Epoch0, Iter [170/834] | Loss: 7.1624
Epoch0, Iter [171/834] | Loss: 7.0880
Epoch0, Iter [172/834] | Loss: 7.0869
Epoch0, Iter [173/834] | Loss: 7.1450
Epoch0, Iter [174/834] | Loss: 7.1530
Epoch0, Iter [175/834] | Loss: 7.1919
Epoch0, Iter [176/834] | Loss: 7.1093
Epoch0, Iter [177/834] | Loss: 7.1048
Epoch0, Iter [178/834] | Loss: 7.1531
Epoch0, Iter [179/834] | Loss: 7.1876
Epoch0, Iter [180/834] | Loss: 7.1573
Epoch0, Iter [181/834] | Loss: 7.1242
Epoch0, Iter [182/834] | Loss: 7.1669
Epoch0, Iter [183/834] | Loss: 7.1597
Epoch0, Iter [184/834] | Loss: 7.1785
Epoch0, Iter [185/834] | Loss: 7.1860
Epoch0, Iter [186/834] | Loss: 7.2349
Epoch0, Iter [187/834] | Loss: 7.1339
Epoch0, Iter [188/834] | Loss: 7.1124
Epoch0, Iter [189/834] | Loss: 7.2023
Epoch0, Iter [190/834] | Loss: 7.1164
Epoch0, Iter [191/834] | Loss: 7.1450
Epoch0, Iter [192/834] | Loss: 7.1940
Epoch0, Iter [193/834] | Loss: 7.1067
Epoch0, Iter [194/834] | Loss: 7.1128
Epoch0, Iter [195/834] | Loss: 7.1102
Epoch0, Iter [196/834] | Loss: 7.1154
Epoch0, Iter [197/834] | Loss: 7.0758
Epoch0, Iter [198/834] | Loss: 7.1015
Epoch0, Iter [199/834] | Loss: 7.1051
Epoch0, Iter [200/834] | Loss: 7.0945
Epoch0, Iter [201/834] | Loss: 7.1142
Epoch0, Iter [202/834] | Loss: 7.1055
Epoch0, Iter [203/834] | Loss: 7.1280
Epoch0, Iter [204/834] | Loss: 7.0798
Epoch0, Iter [205/834] | Loss: 7.1740
Epoch0, Iter [206/834] | Loss: 7.1006
Epoch0, Iter [207/834] | Loss: 7.1131
Epoch0, Iter [208/834] | Loss: 7.1349
Epoch0, Iter [209/834] | Loss: 7.1229
Epoch0, Iter [210/834] | Loss: 7.1020
Epoch0, Iter [211/834] | Loss: 7.1026
Epoch0, Iter [212/834] | Loss: 7.1161
Epoch0, Iter [213/834] | Loss: 7.0984
Epoch0, Iter [214/834] | Loss: 7.0793
Epoch0, Iter [215/834] | Loss: 7.0594
Epoch0, Iter [216/834] | Loss: 7.1273
Epoch0, Iter [217/834] | Loss: 7.1351
Epoch0, Iter [218/834] | Loss: 7.0483
Epoch0, Iter [219/834] | Loss: 7.1046
Epoch0, Iter [220/834] | Loss: 7.0898
Epoch0, Iter [221/834] | Loss: 7.0793
Epoch0, Iter [222/834] | Loss: 7.0014
Epoch0, Iter [223/834] | Loss: 7.0725
Epoch0, Iter [224/834] | Loss: 7.0739
Epoch0, Iter [225/834] | Loss: 7.1003
Epoch0, Iter [226/834] | Loss: 7.0702
Epoch0, Iter [227/834] | Loss: 7.1042
Epoch0, Iter [228/834] | Loss: 7.1541
Epoch0, Iter [229/834] | Loss: 7.0241
Epoch0, Iter [230/834] | Loss: 7.0225
Epoch0, Iter [231/834] | Loss: 7.1120
Epoch0, Iter [232/834] | Loss: 7.0367
Epoch0, Iter [233/834] | Loss: 7.0838
Epoch0, Iter [234/834] | Loss: 7.0256
Epoch0, Iter [235/834] | Loss: 7.1269
Epoch0, Iter [236/834] | Loss: 7.0915
Epoch0, Iter [237/834] | Loss: 7.0535
Epoch0, Iter [238/834] | Loss: 7.0920
Epoch0, Iter [239/834] | Loss: 6.9865
Epoch0, Iter [240/834] | Loss: 6.9687
Epoch0, Iter [241/834] | Loss: 7.0227
Epoch0, Iter [242/834] | Loss: 7.0542
Epoch0, Iter [243/834] | Loss: 7.1239
Epoch0, Iter [244/834] | Loss: 7.0566
Epoch0, Iter [245/834] | Loss: 6.9983
Epoch0, Iter [246/834] | Loss: 7.0186
Epoch0, Iter [247/834] | Loss: 7.0381
Epoch0, Iter [248/834] | Loss: 7.0186
Epoch0, Iter [249/834] | Loss: 7.0072
Epoch0, Iter [250/834] | Loss: 7.0430
Epoch0, Iter [251/834] | Loss: 6.9872
Epoch0, Iter [252/834] | Loss: 7.0097
Epoch0, Iter [253/834] | Loss: 7.0654
Epoch0, Iter [254/834] | Loss: 7.0723
Epoch0, Iter [255/834] | Loss: 7.0567
Epoch0, Iter [256/834] | Loss: 7.0624
Epoch0, Iter [257/834] | Loss: 7.0622
Epoch0, Iter [258/834] | Loss: 7.0610
Epoch0, Iter [259/834] | Loss: 7.0543
Epoch0, Iter [260/834] | Loss: 6.9780
Epoch0, Iter [261/834] | Loss: 7.0651
Epoch0, Iter [262/834] | Loss: 7.0474
Epoch0, Iter [263/834] | Loss: 7.0256
Epoch0, Iter [264/834] | Loss: 7.0444
Epoch0, Iter [265/834] | Loss: 7.0433
Epoch0, Iter [266/834] | Loss: 7.0325
Epoch0, Iter [267/834] | Loss: 7.0130
Epoch0, Iter [268/834] | Loss: 7.0388
Epoch0, Iter [269/834] | Loss: 7.0530
Epoch0, Iter [270/834] | Loss: 7.0537
Epoch0, Iter [271/834] | Loss: 7.0789
Epoch0, Iter [272/834] | Loss: 6.9929
Epoch0, Iter [273/834] | Loss: 6.9967
Epoch0, Iter [274/834] | Loss: 7.0446
Epoch0, Iter [275/834] | Loss: 7.0361
Epoch0, Iter [276/834] | Loss: 7.0001
Epoch0, Iter [277/834] | Loss: 7.0238
Epoch0, Iter [278/834] | Loss: 7.0546
Epoch0, Iter [279/834] | Loss: 7.0192
Epoch0, Iter [280/834] | Loss: 7.0071
Epoch0, Iter [281/834] | Loss: 7.0506
Epoch0, Iter [282/834] | Loss: 7.0124
Epoch0, Iter [283/834] | Loss: 7.0132
Epoch0, Iter [284/834] | Loss: 6.9649
Epoch0, Iter [285/834] | Loss: 7.0480
Epoch0, Iter [286/834] | Loss: 6.9760
Epoch0, Iter [287/834] | Loss: 7.0069
Epoch0, Iter [288/834] | Loss: 7.0155
Epoch0, Iter [289/834] | Loss: 7.0251
Epoch0, Iter [290/834] | Loss: 7.0060
Epoch0, Iter [291/834] | Loss: 7.0116
Epoch0, Iter [292/834] | Loss: 7.0503
Epoch0, Iter [293/834] | Loss: 6.9988
Epoch0, Iter [294/834] | Loss: 6.9638
Epoch0, Iter [295/834] | Loss: 6.9854
Epoch0, Iter [296/834] | Loss: 6.9323
Epoch0, Iter [297/834] | Loss: 6.9410
Epoch0, Iter [298/834] | Loss: 6.9759
Epoch0, Iter [299/834] | Loss: 7.0025
Epoch0, Iter [300/834] | Loss: 6.9522
Epoch0, Iter [301/834] | Loss: 7.0351
Epoch0, Iter [302/834] | Loss: 7.0226
Epoch0, Iter [303/834] | Loss: 6.9680
Epoch0, Iter [304/834] | Loss: 7.0100
Epoch0, Iter [305/834] | Loss: 6.9833
Epoch0, Iter [306/834] | Loss: 6.9696
Epoch0, Iter [307/834] | Loss: 6.9430
Epoch0, Iter [308/834] | Loss: 6.9883
Epoch0, Iter [309/834] | Loss: 6.9875
Epoch0, Iter [310/834] | Loss: 7.0309
Epoch0, Iter [311/834] | Loss: 6.9849
Epoch0, Iter [312/834] | Loss: 6.9611
Epoch0, Iter [313/834] | Loss: 6.9678
Epoch0, Iter [314/834] | Loss: 7.0230
Epoch0, Iter [315/834] | Loss: 6.9999
Epoch0, Iter [316/834] | Loss: 6.8846
Epoch0, Iter [317/834] | Loss: 6.9760
Epoch0, Iter [318/834] | Loss: 6.9525
Epoch0, Iter [319/834] | Loss: 6.9384
Epoch0, Iter [320/834] | Loss: 6.9819
Epoch0, Iter [321/834] | Loss: 6.9856
Epoch0, Iter [322/834] | Loss: 6.9090
Epoch0, Iter [323/834] | Loss: 6.9136
Epoch0, Iter [324/834] | Loss: 7.0122
Epoch0, Iter [325/834] | Loss: 6.9492
Epoch0, Iter [326/834] | Loss: 6.9779
Epoch0, Iter [327/834] | Loss: 6.9414
Epoch0, Iter [328/834] | Loss: 6.9626
Epoch0, Iter [329/834] | Loss: 6.9512
Epoch0, Iter [330/834] | Loss: 6.9792
Epoch0, Iter [331/834] | Loss: 6.9341
Epoch0, Iter [332/834] | Loss: 6.9743
Epoch0, Iter [333/834] | Loss: 6.9406
Epoch0, Iter [334/834] | Loss: 6.9335
Epoch0, Iter [335/834] | Loss: 6.9506
Epoch0, Iter [336/834] | Loss: 6.9663
Epoch0, Iter [337/834] | Loss: 6.9429
Epoch0, Iter [338/834] | Loss: 6.9549
Epoch0, Iter [339/834] | Loss: 6.9442
Epoch0, Iter [340/834] | Loss: 6.9420
Epoch0, Iter [341/834] | Loss: 6.9496
Epoch0, Iter [342/834] | Loss: 6.9208
Epoch0, Iter [343/834] | Loss: 6.9031
Epoch0, Iter [344/834] | Loss: 6.9649
Epoch0, Iter [345/834] | Loss: 6.9376
Epoch0, Iter [346/834] | Loss: 6.9137
Epoch0, Iter [347/834] | Loss: 6.9029
Epoch0, Iter [348/834] | Loss: 6.9410
Epoch0, Iter [349/834] | Loss: 6.9407
Epoch0, Iter [350/834] | Loss: 6.9325
Epoch0, Iter [351/834] | Loss: 6.9118
Epoch0, Iter [352/834] | Loss: 6.9392
Epoch0, Iter [353/834] | Loss: 6.8864
Epoch0, Iter [354/834] | Loss: 6.9246
Epoch0, Iter [355/834] | Loss: 6.8696
Epoch0, Iter [356/834] | Loss: 6.9374
Epoch0, Iter [357/834] | Loss: 6.9295
Epoch0, Iter [358/834] | Loss: 6.8790
Epoch0, Iter [359/834] | Loss: 6.9871
Epoch0, Iter [360/834] | Loss: 6.9352
Epoch0, Iter [361/834] | Loss: 6.9233
Epoch0, Iter [362/834] | Loss: 6.9671
Epoch0, Iter [363/834] | Loss: 6.9174
Epoch0, Iter [364/834] | Loss: 6.9342
Epoch0, Iter [365/834] | Loss: 6.9472
Epoch0, Iter [366/834] | Loss: 6.9966
Epoch0, Iter [367/834] | Loss: 6.9166
Epoch0, Iter [368/834] | Loss: 6.9079
Epoch0, Iter [369/834] | Loss: 6.9103
Epoch0, Iter [370/834] | Loss: 6.8901
Epoch0, Iter [371/834] | Loss: 6.8534
Epoch0, Iter [372/834] | Loss: 6.8270
Epoch0, Iter [373/834] | Loss: 6.8788
Epoch0, Iter [374/834] | Loss: 6.8917
Epoch0, Iter [375/834] | Loss: 6.8415
Epoch0, Iter [376/834] | Loss: 6.9051
Epoch0, Iter [377/834] | Loss: 6.8514
Epoch0, Iter [378/834] | Loss: 6.8676
Epoch0, Iter [379/834] | Loss: 6.8591
Epoch0, Iter [380/834] | Loss: 6.8995
Epoch0, Iter [381/834] | Loss: 6.8828
Epoch0, Iter [382/834] | Loss: 6.9205
Epoch0, Iter [383/834] | Loss: 6.9377
Epoch0, Iter [384/834] | Loss: 6.9080
Epoch0, Iter [385/834] | Loss: 6.8855
Epoch0, Iter [386/834] | Loss: 6.9345
Epoch0, Iter [387/834] | Loss: 6.9756
Epoch0, Iter [388/834] | Loss: 6.9756
Epoch0, Iter [389/834] | Loss: 6.9476
Epoch0, Iter [390/834] | Loss: 6.8989
Epoch0, Iter [391/834] | Loss: 6.8684
Epoch0, Iter [392/834] | Loss: 6.8841
Epoch0, Iter [393/834] | Loss: 6.9007
Epoch0, Iter [394/834] | Loss: 6.8245
Epoch0, Iter [395/834] | Loss: 6.8960
Epoch0, Iter [396/834] | Loss: 6.9818
Epoch0, Iter [397/834] | Loss: 6.9031
Epoch0, Iter [398/834] | Loss: 6.8958
Epoch0, Iter [399/834] | Loss: 6.9113
Epoch0, Iter [400/834] | Loss: 6.8700
Epoch0, Iter [401/834] | Loss: 6.9244
Epoch0, Iter [402/834] | Loss: 6.8726
Epoch0, Iter [403/834] | Loss: 6.9007
Epoch0, Iter [404/834] | Loss: 6.9236
Epoch0, Iter [405/834] | Loss: 6.9576
Epoch0, Iter [406/834] | Loss: 6.8379
Epoch0, Iter [407/834] | Loss: 6.9526
Epoch0, Iter [408/834] | Loss: 6.8937
Epoch0, Iter [409/834] | Loss: 6.9202
Epoch0, Iter [410/834] | Loss: 6.8619
Epoch0, Iter [411/834] | Loss: 6.8870
Epoch0, Iter [412/834] | Loss: 6.8646
Epoch0, Iter [413/834] | Loss: 6.9166
Epoch0, Iter [414/834] | Loss: 6.9056
Epoch0, Iter [415/834] | Loss: 6.9218
Epoch0, Iter [416/834] | Loss: 6.9175
Epoch0, Iter [417/834] | Loss: 6.9605
Epoch0, Iter [418/834] | Loss: 6.8990
Epoch0, Iter [419/834] | Loss: 6.9212
Epoch0, Iter [420/834] | Loss: 6.8846
Epoch0, Iter [421/834] | Loss: 6.8999
Epoch0, Iter [422/834] | Loss: 6.8877
Epoch0, Iter [423/834] | Loss: 6.8430
Epoch0, Iter [424/834] | Loss: 6.8950
Epoch0, Iter [425/834] | Loss: 6.9323
Epoch0, Iter [426/834] | Loss: 6.8637
Epoch0, Iter [427/834] | Loss: 6.8496
Epoch0, Iter [428/834] | Loss: 6.8834
Epoch0, Iter [429/834] | Loss: 6.8641
Epoch0, Iter [430/834] | Loss: 6.8838
Epoch0, Iter [431/834] | Loss: 6.9604
Epoch0, Iter [432/834] | Loss: 6.8243
Epoch0, Iter [433/834] | Loss: 6.8661
Epoch0, Iter [434/834] | Loss: 6.8276
Epoch0, Iter [435/834] | Loss: 6.8334
Epoch0, Iter [436/834] | Loss: 6.8388
Epoch0, Iter [437/834] | Loss: 6.9127
Epoch0, Iter [438/834] | Loss: 6.8654
Epoch0, Iter [439/834] | Loss: 6.8338
Epoch0, Iter [440/834] | Loss: 6.8772
Epoch0, Iter [441/834] | Loss: 6.9235
Epoch0, Iter [442/834] | Loss: 6.8690
Epoch0, Iter [443/834] | Loss: 6.8006
Epoch0, Iter [444/834] | Loss: 6.9075
Epoch0, Iter [445/834] | Loss: 6.8160
Epoch0, Iter [446/834] | Loss: 6.8898
Epoch0, Iter [447/834] | Loss: 6.8580
Epoch0, Iter [448/834] | Loss: 6.8629
Epoch0, Iter [449/834] | Loss: 6.8170
Epoch0, Iter [450/834] | Loss: 6.9047
Epoch0, Iter [451/834] | Loss: 6.8313
Epoch0, Iter [452/834] | Loss: 6.8271
Epoch0, Iter [453/834] | Loss: 6.8285
Epoch0, Iter [454/834] | Loss: 6.8682
Epoch0, Iter [455/834] | Loss: 6.8325
Epoch0, Iter [456/834] | Loss: 6.9011
Epoch0, Iter [457/834] | Loss: 6.8832
Epoch0, Iter [458/834] | Loss: 6.8663
Epoch0, Iter [459/834] | Loss: 6.8350
Epoch0, Iter [460/834] | Loss: 6.8292
Epoch0, Iter [461/834] | Loss: 6.8258
Epoch0, Iter [462/834] | Loss: 6.8244
Epoch0, Iter [463/834] | Loss: 6.8143
Epoch0, Iter [464/834] | Loss: 6.8442
Epoch0, Iter [465/834] | Loss: 6.9034
Epoch0, Iter [466/834] | Loss: 6.9107
Epoch0, Iter [467/834] | Loss: 6.8436
Epoch0, Iter [468/834] | Loss: 6.8456
Epoch0, Iter [469/834] | Loss: 6.8976
Epoch0, Iter [470/834] | Loss: 6.8268
Epoch0, Iter [471/834] | Loss: 6.9154
Epoch0, Iter [472/834] | Loss: 6.8347
Epoch0, Iter [473/834] | Loss: 6.8711
Epoch0, Iter [474/834] | Loss: 6.8106
Epoch0, Iter [475/834] | Loss: 6.8400
Epoch0, Iter [476/834] | Loss: 6.8480
Epoch0, Iter [477/834] | Loss: 6.8665
Epoch0, Iter [478/834] | Loss: 6.8405
Epoch0, Iter [479/834] | Loss: 6.8139
Epoch0, Iter [480/834] | Loss: 6.8279
Epoch0, Iter [481/834] | Loss: 6.8133
Epoch0, Iter [482/834] | Loss: 6.8323
Epoch0, Iter [483/834] | Loss: 6.7873
Epoch0, Iter [484/834] | Loss: 6.8753
Epoch0, Iter [485/834] | Loss: 6.8632
Epoch0, Iter [486/834] | Loss: 6.8469
Epoch0, Iter [487/834] | Loss: 6.8177
Epoch0, Iter [488/834] | Loss: 6.8765
Epoch0, Iter [489/834] | Loss: 6.8191
Epoch0, Iter [490/834] | Loss: 6.8378
Epoch0, Iter [491/834] | Loss: 6.8781
Epoch0, Iter [492/834] | Loss: 6.8032
Epoch0, Iter [493/834] | Loss: 6.8466
Epoch0, Iter [494/834] | Loss: 6.7962
Epoch0, Iter [495/834] | Loss: 6.8092
Epoch0, Iter [496/834] | Loss: 6.8346
Epoch0, Iter [497/834] | Loss: 6.8400
Epoch0, Iter [498/834] | Loss: 6.7824
Epoch0, Iter [499/834] | Loss: 6.8548
Epoch0, Iter [500/834] | Loss: 6.7440
Epoch0, Iter [501/834] | Loss: 6.8302
Epoch0, Iter [502/834] | Loss: 6.8022
Epoch0, Iter [503/834] | Loss: 6.8471
Epoch0, Iter [504/834] | Loss: 6.8372
Epoch0, Iter [505/834] | Loss: 6.8287
Epoch0, Iter [506/834] | Loss: 6.8699
Epoch0, Iter [507/834] | Loss: 6.8106
Epoch0, Iter [508/834] | Loss: 6.8548
Epoch0, Iter [509/834] | Loss: 6.8908
Epoch0, Iter [510/834] | Loss: 6.8392
Epoch0, Iter [511/834] | Loss: 6.7495
Epoch0, Iter [512/834] | Loss: 6.8227
Epoch0, Iter [513/834] | Loss: 6.8308
Epoch0, Iter [514/834] | Loss: 6.8355
Epoch0, Iter [515/834] | Loss: 6.8164
Epoch0, Iter [516/834] | Loss: 6.7971
Epoch0, Iter [517/834] | Loss: 6.7886
Epoch0, Iter [518/834] | Loss: 6.7965
Epoch0, Iter [519/834] | Loss: 6.8386
Epoch0, Iter [520/834] | Loss: 6.8435
Epoch0, Iter [521/834] | Loss: 6.9297
Epoch0, Iter [522/834] | Loss: 6.8813
Epoch0, Iter [523/834] | Loss: 6.8458
Epoch0, Iter [524/834] | Loss: 6.7976
Epoch0, Iter [525/834] | Loss: 6.8651
Epoch0, Iter [526/834] | Loss: 6.7996
Epoch0, Iter [527/834] | Loss: 6.7821
Epoch0, Iter [528/834] | Loss: 6.8442
Epoch0, Iter [529/834] | Loss: 6.8450
Epoch0, Iter [530/834] | Loss: 6.8235
Epoch0, Iter [531/834] | Loss: 6.8178
Epoch0, Iter [532/834] | Loss: 6.7652
Epoch0, Iter [533/834] | Loss: 6.7963
Epoch0, Iter [534/834] | Loss: 6.8191
Epoch0, Iter [535/834] | Loss: 6.8686
Epoch0, Iter [536/834] | Loss: 6.7590
Epoch0, Iter [537/834] | Loss: 6.8356
Epoch0, Iter [538/834] | Loss: 6.8111
Epoch0, Iter [539/834] | Loss: 6.7731
Epoch0, Iter [540/834] | Loss: 6.7496
Epoch0, Iter [541/834] | Loss: 6.8866
Epoch0, Iter [542/834] | Loss: 6.8640
